Retailer Name,Year,Week,Manufacturer,Sector,Category,Brand,POS $ Sales,POS Unit Sales, Shelf Price ,Inventory Units On Hand
SuperMax Stores,2020,4/19/20,Soylent Corp.,Home Care,Dish Care,Ajax-Wayne Enterprises, $38.1 ,8,,325
SuperMax Stores,2020,4/19/20,Soylent Corp.,Home Care,Dish Care,Palmoli-Tyrell Corp.," $2,414.9 ",95,,43
SuperMax Stores,2020,4/12/20,Soylent Corp.,Home Care,Dish Care,Ajax-Wayne Enterprises," $4,093.3 ",35,,4
SuperMax Stores,2020,4/12/20,Soylent Corp.,Home Care,Dish Care,Palmoli-Tyrell Corp.," $7,461.3 ",41,,578
SuperMax Stores,2020,4/5/20,Soylent Corp.,Home Care,Dish Care,Ajax-Wayne Enterprises," $7,578.0 ",62,,144
SuperMax Stores,2020,4/5/20,Soylent Corp.,Home Care,Dish Care,Palmoli-Tyrell Corp.," $5,350.3 ",88,,8
SuperMax Stores,2020,3/29/20,Soylent Corp.,Home Care,Dish Care,Ajax-Wayne Enterprises," $9,227.2 ",70,,482
SuperMax Stores,2020,3/29/20,Soylent Corp.,Home Care,Dish Care,Palmoli-Tyrell Corp., $384.2 ,97,,591
SuperMax Stores,2020,3/22/20,Soylent Corp.,Home Care,Dish Care,Ajax-Wayne Enterprises," $4,540.8 ",57,,139
SuperMax Stores,2020,3/22/20,Soylent Corp.,Home Care,Dish Care,Palmoli-Tyrell Corp.," $7,461.9 ",71,,315
SuperMax Stores,2020,3/15/20,Soylent Corp.,Home Care,Dish Care,Ajax-Wayne Enterprises," $1,399.2 ",40,,445
SuperMax Stores,2020,3/15/20,Soylent Corp.,Home Care,Dish Care,Palmoli-Tyrell Corp.," $6,205.7 ",26,,15
SuperMax Stores,2020,3/8/20,Soylent Corp.,Home Care,Dish Care,Ajax-Wayne Enterprises," $9,152.4 ",54,,26
SuperMax Stores,2020,3/8/20,Soylent Corp.,Home Care,Dish Care,Palmoli-Tyrell Corp.," $6,096.5 ",2,,643
SuperMax Stores,2020,3/1/20,Soylent Corp.,Home Care,Dish Care,Ajax-Wayne Enterprises," $3,472.4 ",11,,230
SuperMax Stores,2020,3/1/20,Soylent Corp.,Home Care,Dish Care,Palmoli-Tyrell Corp.," $8,224.1 ",17,,172
SuperMax Stores,2020,2/23/20,Soylent Corp.,Home Care,Dish Care,Ajax-Wayne Enterprises, $588.7 ,55,,445
SuperMax Stores,2020,2/23/20,Soylent Corp.,Home Care,Dish Care,Palmoli-Tyrell Corp.," $4,912.3 ",67,,404
SuperMax Stores,2020,2/16/20,Soylent Corp.,Home Care,Dish Care,Ajax-Wayne Enterprises," $6,303.3 ",23,,442
SuperMax Stores,2020,2/16/20,Soylent Corp.,Home Care,Dish Care,Palmoli-Tyrell Corp.," $4,801.5 ",49,,215
SuperMax Stores,2020,2/9/20,Soylent Corp.,Home Care,Dish Care,Ajax-Wayne Enterprises, $811.7 ,56,,510
SuperMax Stores,2020,2/9/20,Soylent Corp.,Home Care,Dish Care,Palmoli-Tyrell Corp.," $6,824.4 ",55,,249
SuperMax Stores,2020,2/2/20,Soylent Corp.,Home Care,Dish Care,Ajax-Wayne Enterprises," $9,341.3 ",36,,110
SuperMax Stores,2020,2/2/20,Soylent Corp.,Home Care,Dish Care,Palmoli-Tyrell Corp.," $3,406.7 ",32,,107
SuperMax Stores,2020,1/26/20,Soylent Corp.,Home Care,Dish Care,Ajax-Wayne Enterprises," $2,346.9 ",9,,225
SuperMax Stores,2020,1/26/20,Soylent Corp.,Home Care,Dish Care,Palmoli-Tyrell Corp., $388.8 ,50,,557
SuperMax Stores,2020,1/19/20,Soylent Corp.,Home Care,Dish Care,Ajax-Wayne Enterprises," $9,042.8 ",27,,270
SuperMax Stores,2020,1/19/20,Soylent Corp.,Home Care,Dish Care,Palmoli-Tyrell Corp.," $6,161.8 ",17,,628
SuperMax Stores,2020,1/12/20,Soylent Corp.,Home Care,Dish Care,Ajax-Wayne Enterprises, $868.7 ,100,,470
SuperMax Stores,2020,1/12/20,Soylent Corp.,Home Care,Dish Care,Palmoli-Tyrell Corp.," $5,281.7 ",33,,284
SuperMax Stores,2020,1/5/20,Soylent Corp.,Home Care,Dish Care,Ajax-Wayne Enterprises, $918.3 ,29,,286
SuperMax Stores,2020,1/5/20,Soylent Corp.,Home Care,Dish Care,Palmoli-Tyrell Corp.," $2,727.2 ",67,,588
SuperMax Stores,2020,12/27/20,Spacely,Home Care,Dish Care,Glistyn-Irwin," $7,134.1 ",77,,596
SuperMax Stores,2020,12/20/20,Spacely,Home Care,Dish Care,Glistyn-Irwin," $8,872.8 ",21,,71
SuperMax Stores,2020,12/13/20,Spacely,Home Care,Dish Care,Glistyn-Irwin," $4,156.5 ",6,,674
SuperMax Stores,2020,12/6/20,Spacely,Home Care,Dish Care,Glistyn-Irwin," $4,164.8 ",14,,295
SuperMax Stores,2020,11/29/20,Spacely,Home Care,Dish Care,Glistyn-Irwin," $9,144.2 ",32,,185
SuperMax Stores,2020,11/22/20,Spacely,Home Care,Dish Care,Glistyn-Irwin," $6,039.7 ",79,,48
SuperMax Stores,2020,11/15/20,Spacely,Home Care,Dish Care,Glistyn-Irwin," $1,332.6 ",77,,143
SuperMax Stores,2020,11/8/20,Spacely,Home Care,Dish Care,Glistyn-Irwin," $1,810.6 ",90,,315
SuperMax Stores,2020,11/1/20,Spacely,Home Care,Dish Care,Glistyn-Irwin," $6,148.8 ",48,,80
SuperMax Stores,2020,10/25/20,Spacely,Home Care,Dish Care,Glistyn-Irwin," $4,012.7 ",92,,454
SuperMax Stores,2020,10/18/20,Spacely,Home Care,Dish Care,Glistyn-Irwin," $1,032.8 ",12,,563
SuperMax Stores,2020,10/11/20,Spacely,Home Care,Dish Care,Glistyn-Irwin," $7,420.2 ",66,,191
SuperMax Stores,2020,10/4/20,Spacely,Home Care,Dish Care,Glistyn-Irwin," $5,160.8 ",87,,243
SuperMax Stores,2020,9/27/20,Spacely,Home Care,Dish Care,Glistyn-Irwin," $6,245.9 ",77,,417
SuperMax Stores,2020,9/20/20,Spacely,Home Care,Dish Care,Glistyn-Irwin," $7,701.1 ",80,,91
SuperMax Stores,2020,9/13/20,Spacely,Home Care,Dish Care,Glistyn-Irwin, $388.6 ,69,,121
SuperMax Stores,2020,9/6/20,Spacely,Home Care,Dish Care,Glistyn-Irwin," $1,512.9 ",66,,283
SuperMax Stores,2020,8/30/20,Spacely,Home Care,Dish Care,Glistyn-Irwin," $9,858.2 ",52,,323
SuperMax Stores,2020,8/23/20,Spacely,Home Care,Dish Care,Glistyn-Irwin," $7,611.6 ",44,,607
SuperMax Stores,2020,8/16/20,Spacely,Home Care,Dish Care,Glistyn-Irwin," $9,601.2 ",40,,51
SuperMax Stores,2020,8/9/20,Spacely,Home Care,Dish Care,Glistyn-Irwin, $591.7 ,82,,204
SuperMax Stores,2020,8/2/20,Spacely,Home Care,Dish Care,Glistyn-Irwin," $9,986.0 ",50,,486
SuperMax Stores,2020,7/26/20,Spacely,Home Care,Dish Care,Glistyn-Irwin," $9,120.0 ",72,,181
SuperMax Stores,2020,7/19/20,Spacely,Home Care,Dish Care,Glistyn-Irwin, $193.7 ,65,,197
SuperMax Stores,2020,7/12/20,Spacely,Home Care,Dish Care,Glistyn-Irwin," $9,252.8 ",69,,45
SuperMax Stores,2020,7/5/20,Spacely,Home Care,Dish Care,Glistyn-Irwin," $8,489.4 ",49,,365
SuperMax Stores,2020,6/28/20,Spacely,Home Care,Dish Care,Glistyn-Irwin," $8,811.0 ",80,,661
SuperMax Stores,2020,6/21/20,Spacely,Home Care,Dish Care,Glistyn-Irwin," $8,926.3 ",71,,527
SuperMax Stores,2020,6/14/20,Spacely,Home Care,Dish Care,Glistyn-Irwin," $1,335.2 ",50,,301
SuperMax Stores,2020,6/7/20,Spacely,Home Care,Dish Care,Glistyn-Irwin," $3,716.8 ",85,,683
SuperMax Stores,2020,5/31/20,Spacely,Home Care,Dish Care,Glistyn-Irwin," $5,221.4 ",11,,464
SuperMax Stores,2020,5/24/20,Spacely,Home Care,Dish Care,Glistyn-Irwin," $1,895.6 ",33,,399
SuperMax Stores,2020,5/17/20,Spacely,Home Care,Dish Care,Glistyn-Irwin," $3,823.6 ",25,,305
SuperMax Stores,2020,5/10/20,Spacely,Home Care,Dish Care,Glistyn-Irwin," $7,880.8 ",31, $2.98 ,164
SuperMax Stores,2020,5/3/20,Spacely,Home Care,Dish Care,Glistyn-Irwin," $7,910.6 ",28,,40
SuperMax Stores,2020,4/26/20,Spacely,Home Care,Dish Care,Glistyn-Irwin," $2,078.0 ",56,,21
SuperMax Stores,2020,4/19/20,Spacely,Home Care,Dish Care,Glistyn-Irwin," $6,509.5 ",3,,453
SuperMax Stores,2020,4/12/20,Spacely,Home Care,Dish Care,Glistyn-Irwin," $6,997.1 ",1,,668
SuperMax Stores,2020,4/5/20,Spacely,Home Care,Dish Care,Glistyn-Irwin," $2,649.5 ",68,,447
SuperMax Stores,2020,3/29/20,Spacely,Home Care,Dish Care,Glistyn-Irwin," $6,974.8 ",28,,470
SuperMax Stores,2020,3/22/20,Spacely,Home Care,Dish Care,Glistyn-Irwin," $1,675.1 ",95,,597
SuperMax Stores,2020,3/15/20,Spacely,Home Care,Dish Care,Glistyn-Irwin," $4,013.9 ",17,,111
SuperMax Stores,2020,3/8/20,Spacely,Home Care,Dish Care,Glistyn-Irwin, $864.4 ,9,,273
SuperMax Stores,2020,3/1/20,Spacely,Home Care,Dish Care,Glistyn-Irwin," $8,472.9 ",19,,705
SuperMax Stores,2020,2/23/20,Spacely,Home Care,Dish Care,Glistyn-Irwin," $1,704.6 ",12,,253
SuperMax Stores,2020,2/16/20,Spacely,Home Care,Dish Care,Glistyn-Irwin," $9,904.0 ",39,,496
SuperMax Stores,2020,2/9/20,Spacely,Home Care,Dish Care,Glistyn-Irwin," $3,140.4 ",47,,553
SuperMax Stores,2020,2/2/20,Spacely,Home Care,Dish Care,Glistyn-Irwin, $316.7 ,87,,274
SuperMax Stores,2020,1/26/20,Spacely,Home Care,Dish Care,Glistyn-Irwin," $2,902.6 ",35,,595
SuperMax Stores,2020,1/19/20,Spacely,Home Care,Dish Care,Glistyn-Irwin," $2,968.6 ",7,,202
SuperMax Stores,2020,1/12/20,Spacely,Home Care,Dish Care,Glistyn-Irwin," $8,895.8 ",44,,582
SuperMax Stores,2020,1/5/20,Spacely,Home Care,Dish Care,Glistyn-Irwin," $2,481.9 ",10,,703
SuperMax Stores,2020,4/5/20,SquidGame,Home Care,Dish Care,Great V-Globex," $8,439.5 ",52,,351
SuperMax Stores,2020,3/29/20,SquidGame,Home Care,Dish Care,Great V-Globex," $1,636.5 ",39,,9
SuperMax Stores,2020,3/22/20,SquidGame,Home Care,Dish Care,Great V-Globex, $95.3 ,63,,37
SuperMax Stores,2020,3/15/20,SquidGame,Home Care,Dish Care,Great V-Globex," $5,056.6 ",83,,111
SuperMax Stores,2020,3/8/20,SquidGame,Home Care,Dish Care,Great V-Globex," $8,266.7 ",99,,78
SuperMax Stores,2020,3/1/20,SquidGame,Home Care,Dish Care,Great V-Globex," $9,451.5 ",53,,384
SuperMax Stores,2020,2/23/20,SquidGame,Home Care,Dish Care,Great V-Globex," $9,772.4 ",82,,530
SuperMax Stores,2020,2/16/20,SquidGame,Home Care,Dish Care,Great V-Globex," $2,445.0 ",7,,524
SuperMax Stores,2020,2/9/20,SquidGame,Home Care,Dish Care,Great V-Globex," $5,583.6 ",92,,32
SuperMax Stores,2020,2/2/20,SquidGame,Home Care,Dish Care,Great V-Globex," $7,073.6 ",58,,109
SuperMax Stores,2020,1/26/20,SquidGame,Home Care,Dish Care,Great V-Globex," $9,615.3 ",14,,268
SuperMax Stores,2020,1/19/20,SquidGame,Home Care,Dish Care,Great V-Globex," $9,476.1 ",93,,46
SuperMax Stores,2020,1/12/20,SquidGame,Home Care,Dish Care,Great V-Globex," $6,889.8 ",14,,108
SuperMax Stores,2020,1/5/20,SquidGame,Home Care,Dish Care,Great V-Globex, $503.9 ,72,,603
SuperMax Stores,2020,12/27/20,Star ,Home Care,Dish Care,Affresh-SquidGame," $8,006.0 ",49,,319
SuperMax Stores,2020,12/20/20,Star ,Home Care,Dish Care,Affresh-SquidGame," $9,280.1 ",22,,628
SuperMax Stores,2020,12/13/20,Star ,Home Care,Dish Care,Affresh-SquidGame," $3,881.8 ",99,,211
SuperMax Stores,2020,12/6/20,Star ,Home Care,Dish Care,Affresh-SquidGame," $3,676.3 ",88,,354
SuperMax Stores,2020,11/29/20,Star ,Home Care,Dish Care,Affresh-SquidGame," $9,359.6 ",26,,150
SuperMax Stores,2020,11/22/20,Star ,Home Care,Dish Care,Affresh-SquidGame," $5,562.1 ",18,,535
SuperMax Stores,2020,11/15/20,Star ,Home Care,Dish Care,Affresh-SquidGame," $8,660.3 ",15,,121
SuperMax Stores,2020,11/8/20,Star ,Home Care,Dish Care,Affresh-SquidGame," $3,551.5 ",90,,732
SuperMax Stores,2020,11/1/20,Star ,Home Care,Dish Care,Affresh-SquidGame," $7,519.7 ",30,,267
SuperMax Stores,2020,10/25/20,Star ,Home Care,Dish Care,Affresh-SquidGame," $4,479.3 ",4,,657
SuperMax Stores,2020,10/18/20,Star ,Home Care,Dish Care,Affresh-SquidGame," $8,160.2 ",97,,41
SuperMax Stores,2020,10/11/20,Star ,Home Care,Dish Care,Affresh-SquidGame," $5,518.3 ",97,,658
SuperMax Stores,2020,10/4/20,Star ,Home Care,Dish Care,Affresh-SquidGame, $887.1 ,60,,60
SuperMax Stores,2020,9/27/20,Star ,Home Care,Dish Care,Affresh-SquidGame," $6,848.6 ",53,,272
SuperMax Stores,2020,9/20/20,Star ,Home Care,Dish Care,Affresh-SquidGame," $3,871.1 ",3,,613
SuperMax Stores,2020,9/13/20,Star ,Home Care,Dish Care,Affresh-SquidGame," $2,489.1 ",18,,538
SuperMax Stores,2020,9/6/20,Star ,Home Care,Dish Care,Affresh-SquidGame," $4,186.0 ",7,,477
SuperMax Stores,2020,8/30/20,Star ,Home Care,Dish Care,Affresh-SquidGame," $9,085.9 ",44,,278
SuperMax Stores,2020,8/23/20,Star ,Home Care,Dish Care,Affresh-SquidGame," $7,450.9 ",83,,259
SuperMax Stores,2020,8/16/20,Star ,Home Care,Dish Care,Affresh-SquidGame," $6,829.2 ",74,,166
SuperMax Stores,2020,8/9/20,Star ,Home Care,Dish Care,Affresh-SquidGame," $1,612.6 ",80,,12
SuperMax Stores,2020,8/2/20,Star ,Home Care,Dish Care,Affresh-SquidGame," $3,622.4 ",93,,2
SuperMax Stores,2020,7/26/20,Star ,Home Care,Dish Care,Affresh-SquidGame," $2,619.6 ",44,,730
SuperMax Stores,2020,7/19/20,Star ,Home Care,Dish Care,Affresh-SquidGame," $4,211.4 ",35,,386
SuperMax Stores,2020,7/12/20,Star ,Home Care,Dish Care,Affresh-SquidGame," $1,506.9 ",29,,281
SuperMax Stores,2020,7/5/20,Star ,Home Care,Dish Care,Affresh-SquidGame," $3,437.8 ",42,,717
SuperMax Stores,2020,6/28/20,Star ,Home Care,Dish Care,Affresh-SquidGame," $7,208.8 ",57,,0
SuperMax Stores,2020,6/21/20,Star ,Home Care,Dish Care,Affresh-SquidGame," $6,158.8 ",57,,324
SuperMax Stores,2020,6/14/20,Star ,Home Care,Dish Care,Affresh-SquidGame," $2,963.4 ",15,,541
SuperMax Stores,2020,6/7/20,Star ,Home Care,Dish Care,Affresh-SquidGame," $7,513.9 ",79,,415
SuperMax Stores,2020,5/31/20,Star ,Home Care,Dish Care,Affresh-SquidGame," $8,541.1 ",27,,501
SuperMax Stores,2020,5/24/20,Star ,Home Care,Dish Care,Affresh-SquidGame," $2,397.1 ",99,,625
SuperMax Stores,2020,5/17/20,Star ,Home Care,Dish Care,Affresh-SquidGame, $513.1 ,98,,348
SuperMax Stores,2020,5/10/20,Star ,Home Care,Dish Care,Affresh-SquidGame," $3,290.3 ",36, $5.76 ,413
SuperMax Stores,2020,2/2/20,Star ,Home Care,Dish Care,Affresh-SquidGame," $4,928.0 ",36,,719
SuperMax Stores,2020,12/27/20,Stark Industries,Home Care,Dish Care,Great V-Globex," $4,242.5 ",62,,606
SuperMax Stores,2020,12/20/20,Stark Industries,Home Care,Dish Care,Great V-Globex," $6,912.3 ",19,,424
SuperMax Stores,2020,12/13/20,Stark Industries,Home Care,Dish Care,Great V-Globex," $5,579.0 ",77,,279
SuperMax Stores,2020,12/6/20,Stark Industries,Home Care,Dish Care,Great V-Globex," $8,428.9 ",30,,208
SuperMax Stores,2020,11/29/20,Stark Industries,Home Care,Dish Care,Great V-Globex," $8,423.6 ",38,,502
SuperMax Stores,2020,11/22/20,Stark Industries,Home Care,Dish Care,Great V-Globex," $6,754.1 ",33,,237
SuperMax Stores,2020,11/15/20,Stark Industries,Home Care,Dish Care,Great V-Globex," $5,144.6 ",48,,679
SuperMax Stores,2020,11/8/20,Stark Industries,Home Care,Dish Care,Great V-Globex," $7,948.2 ",82,,606
SuperMax Stores,2020,11/1/20,Stark Industries,Home Care,Dish Care,Great V-Globex," $3,568.4 ",76,,415
SuperMax Stores,2020,10/25/20,Stark Industries,Home Care,Dish Care,Great V-Globex," $7,255.9 ",41,,5
SuperMax Stores,2020,10/18/20,Stark Industries,Home Care,Dish Care,Great V-Globex," $5,640.9 ",75,,267
SuperMax Stores,2020,10/11/20,Stark Industries,Home Care,Dish Care,Great V-Globex," $3,463.7 ",37,,244
SuperMax Stores,2020,10/4/20,Stark Industries,Home Care,Dish Care,Great V-Globex," $4,572.3 ",83,,107
SuperMax Stores,2020,9/27/20,Stark Industries,Home Care,Dish Care,Great V-Globex, $751.3 ,62,,119
SuperMax Stores,2020,9/20/20,Stark Industries,Home Care,Dish Care,Great V-Globex," $2,833.3 ",33,,538
SuperMax Stores,2020,9/13/20,Stark Industries,Home Care,Dish Care,Great V-Globex," $7,616.1 ",84,,722
SuperMax Stores,2020,9/6/20,Stark Industries,Home Care,Dish Care,Great V-Globex, $952.6 ,67,,748
SuperMax Stores,2020,8/30/20,Stark Industries,Home Care,Dish Care,Great V-Globex," $3,237.0 ",49,,194
SuperMax Stores,2020,8/23/20,Stark Industries,Home Care,Dish Care,Great V-Globex," $3,266.5 ",61,,471
SuperMax Stores,2020,8/16/20,Stark Industries,Home Care,Dish Care,Great V-Globex," $4,785.6 ",89,,386
SuperMax Stores,2020,8/9/20,Stark Industries,Home Care,Dish Care,Great V-Globex," $3,038.0 ",32,,728
SuperMax Stores,2020,8/2/20,Stark Industries,Home Care,Dish Care,Great V-Globex," $6,412.7 ",28,,404
SuperMax Stores,2020,7/26/20,Stark Industries,Home Care,Dish Care,Great V-Globex," $4,083.3 ",88,,596
SuperMax Stores,2020,7/19/20,Stark Industries,Home Care,Dish Care,Great V-Globex," $5,310.4 ",47,,515
SuperMax Stores,2020,7/12/20,Stark Industries,Home Care,Dish Care,Great V-Globex," $5,664.3 ",89,,555
SuperMax Stores,2020,7/5/20,Stark Industries,Home Care,Dish Care,Great V-Globex," $6,700.8 ",26,,390
SuperMax Stores,2020,6/28/20,Stark Industries,Home Care,Dish Care,Great V-Globex," $6,789.5 ",27,,643
SuperMax Stores,2020,6/21/20,Stark Industries,Home Care,Dish Care,Great V-Globex," $4,326.7 ",1,,554
SuperMax Stores,2020,6/14/20,Stark Industries,Home Care,Dish Care,Great V-Globex, $513.9 ,21,,424
SuperMax Stores,2020,6/7/20,Stark Industries,Home Care,Dish Care,Great V-Globex," $9,810.5 ",29,,42
SuperMax Stores,2020,5/31/20,Stark Industries,Home Care,Dish Care,Great V-Globex," $2,314.7 ",59,,471
SuperMax Stores,2020,5/24/20,Stark Industries,Home Care,Dish Care,Great V-Globex," $1,748.1 ",58,,319
SuperMax Stores,2020,5/17/20,Stark Industries,Home Care,Dish Care,Great V-Globex," $2,256.2 ",1,,720
SuperMax Stores,2020,5/10/20,Stark Industries,Home Care,Dish Care,Great V-Globex, $649.4 ,67, $2.94 ,668
SuperMax Stores,2020,5/3/20,Stark Industries,Home Care,Dish Care,Great V-Globex," $1,443.8 ",97,,262
SuperMax Stores,2020,4/26/20,Stark Industries,Home Care,Dish Care,Great V-Globex," $3,882.9 ",84,,84
SuperMax Stores,2020,4/19/20,Stark Industries,Home Care,Dish Care,Great V-Globex," $9,233.3 ",4,,391
SuperMax Stores,2020,4/12/20,Stark Industries,Home Care,Dish Care,Great V-Globex," $4,248.1 ",62,,259
SuperMax Stores,2020,4/5/20,Stark Industries,Home Care,Dish Care,Great V-Globex," $3,998.4 ",6,,306
SuperMax Stores,2020,3/29/20,Stark Industries,Home Care,Dish Care,Great V-Globex," $8,290.1 ",21,,76
SuperMax Stores,2020,3/22/20,Stark Industries,Home Care,Dish Care,Great V-Globex," $7,545.0 ",40,,498
SuperMax Stores,2020,3/15/20,Stark Industries,Home Care,Dish Care,Great V-Globex," $2,910.6 ",40,,705
SuperMax Stores,2020,3/8/20,Stark Industries,Home Care,Dish Care,Great V-Globex, $494.7 ,92,,648
SuperMax Stores,2020,3/1/20,Stark Industries,Home Care,Dish Care,Great V-Globex," $5,390.2 ",53,,422
SuperMax Stores,2020,2/23/20,Stark Industries,Home Care,Dish Care,Great V-Globex," $5,587.5 ",66,,204
SuperMax Stores,2020,2/16/20,Stark Industries,Home Care,Dish Care,Great V-Globex," $3,239.8 ",8,,652
SuperMax Stores,2020,2/9/20,Stark Industries,Home Care,Dish Care,Great V-Globex," $8,299.5 ",56,,453
SuperMax Stores,2020,2/2/20,Stark Industries,Home Care,Dish Care,Great V-Globex," $8,506.6 ",48,,637
SuperMax Stores,2020,1/26/20,Stark Industries,Home Care,Dish Care,Great V-Globex, $262.6 ,21,,380
SuperMax Stores,2020,1/19/20,Stark Industries,Home Care,Dish Care,Great V-Globex," $8,299.6 ",70,,581
SuperMax Stores,2020,1/12/20,Stark Industries,Home Care,Dish Care,Great V-Globex," $2,122.4 ",20,,380
SuperMax Stores,2020,1/5/20,Stark Industries,Home Care,Dish Care,Great V-Globex, $638.4 ,88,,577
SuperMax Stores,2020,12/27/20,Strike,Home Care,Air Care,Punati-Star ," $9,274.1 ",6,,474
SuperMax Stores,2020,12/20/20,Strike,Home Care,Air Care,Punati-Star ," $1,425.1 ",1,,383
SuperMax Stores,2020,12/13/20,Strike,Home Care,Air Care,Punati-Star ," $2,240.1 ",14,,404
SuperMax Stores,2020,12/6/20,Strike,Home Care,Air Care,Punati-Star ," $1,338.4 ",8,,648
SuperMax Stores,2020,11/29/20,Strike,Home Care,Air Care,Punati-Star ," $4,837.7 ",2,,24
SuperMax Stores,2020,11/22/20,Strike,Home Care,Air Care,Punati-Star ," $2,473.1 ",72,,450
SuperMax Stores,2020,11/15/20,Strike,Home Care,Air Care,Punati-Star ," $7,038.8 ",91,,586
SuperMax Stores,2020,11/8/20,Strike,Home Care,Air Care,Punati-Star , $457.0 ,80,,596
SuperMax Stores,2020,11/1/20,Strike,Home Care,Air Care,Punati-Star , $990.2 ,34,,398
SuperMax Stores,2020,10/25/20,Strike,Home Care,Air Care,Punati-Star ," $8,408.2 ",34,,331
SuperMax Stores,2020,10/18/20,Strike,Home Care,Air Care,Punati-Star ," $3,438.5 ",93,,454
SuperMax Stores,2020,10/11/20,Strike,Home Care,Air Care,Punati-Star ," $1,188.0 ",97,,665
SuperMax Stores,2020,10/4/20,Strike,Home Care,Air Care,Punati-Star ," $3,089.9 ",0,,336
SuperMax Stores,2020,9/27/20,Strike,Home Care,Air Care,Punati-Star ," $6,235.9 ",28,,171
SuperMax Stores,2020,9/20/20,Strike,Home Care,Air Care,Punati-Star ," $9,779.7 ",8,,415
SuperMax Stores,2020,9/13/20,Strike,Home Care,Air Care,Punati-Star ," $6,618.3 ",100,,547
SuperMax Stores,2020,9/6/20,Strike,Home Care,Air Care,Punati-Star ," $3,622.2 ",14,,190
SuperMax Stores,2020,8/30/20,Strike,Home Care,Air Care,Punati-Star ," $6,865.4 ",4,,319
SuperMax Stores,2020,8/23/20,Strike,Home Care,Air Care,Punati-Star ," $1,583.0 ",55,,287
SuperMax Stores,2020,8/16/20,Strike,Home Care,Air Care,Punati-Star ," $2,500.2 ",66,,66
SuperMax Stores,2020,8/9/20,Strike,Home Care,Air Care,Punati-Star ," $4,916.8 ",60,,218
SuperMax Stores,2020,8/2/20,Strike,Home Care,Air Care,Punati-Star ," $5,173.2 ",68,,144
SuperMax Stores,2020,7/26/20,Strike,Home Care,Air Care,Punati-Star ," $6,795.8 ",37,,563
SuperMax Stores,2020,7/19/20,Strike,Home Care,Air Care,Punati-Star ," $1,483.8 ",24,,513
SuperMax Stores,2020,7/12/20,Strike,Home Care,Air Care,Punati-Star ," $3,806.1 ",70,,708
SuperMax Stores,2020,7/5/20,Strike,Home Care,Air Care,Punati-Star ," $3,861.8 ",79,,391
SuperMax Stores,2020,6/28/20,Strike,Home Care,Air Care,Punati-Star ," $3,940.8 ",73,,550
SuperMax Stores,2020,6/21/20,Strike,Home Care,Air Care,Punati-Star ," $3,149.6 ",26,,27
SuperMax Stores,2020,6/14/20,Strike,Home Care,Air Care,Punati-Star ," $2,755.5 ",0,,466
SuperMax Stores,2020,6/7/20,Strike,Home Care,Air Care,Punati-Star ," $8,281.6 ",16,,226
SuperMax Stores,2020,5/31/20,Strike,Home Care,Air Care,Punati-Star ," $8,114.6 ",91,,612
SuperMax Stores,2020,5/24/20,Strike,Home Care,Air Care,Punati-Star ," $2,848.6 ",3,,399
SuperMax Stores,2020,5/17/20,Strike,Home Care,Air Care,Punati-Star ," $1,230.6 ",81,,493
SuperMax Stores,2020,5/10/20,Strike,Home Care,Air Care,Punati-Star ," $2,493.2 ",51, $3.00 ,231
SuperMax Stores,2020,5/3/20,Strike,Home Care,Air Care,Punati-Star ," $1,840.8 ",52,,530
SuperMax Stores,2020,4/26/20,Strike,Home Care,Air Care,Punati-Star ," $4,147.6 ",31,,80
SuperMax Stores,2020,4/19/20,Strike,Home Care,Air Care,Punati-Star ," $8,534.5 ",23,,587
SuperMax Stores,2020,4/12/20,Strike,Home Care,Air Care,Punati-Star ," $4,704.7 ",34,,387
SuperMax Stores,2020,4/5/20,Strike,Home Care,Air Care,Punati-Star , $495.2 ,56,,331
SuperMax Stores,2020,3/29/20,Strike,Home Care,Air Care,Punati-Star ," $5,542.6 ",5,,237
SuperMax Stores,2020,3/22/20,Strike,Home Care,Air Care,Punati-Star , $192.5 ,74,,253
SuperMax Stores,2020,3/15/20,Strike,Home Care,Air Care,Punati-Star ," $8,389.7 ",65,,624
SuperMax Stores,2020,3/8/20,Strike,Home Care,Air Care,Punati-Star ," $6,015.1 ",46,,188
SuperMax Stores,2020,3/1/20,Strike,Home Care,Air Care,Punati-Star ," $3,039.5 ",69,,597
SuperMax Stores,2020,2/23/20,Strike,Home Care,Air Care,Punati-Star ," $1,842.6 ",76,,178
SuperMax Stores,2020,2/16/20,Strike,Home Care,Air Care,Punati-Star ," $2,739.7 ",52,,744
SuperMax Stores,2020,2/9/20,Strike,Home Care,Air Care,Punati-Star ," $9,897.9 ",9,,90
SuperMax Stores,2020,2/2/20,Strike,Home Care,Air Care,Punati-Star ," $1,371.6 ",53,,114
SuperMax Stores,2020,1/26/20,Strike,Home Care,Air Care,Punati-Star ," $7,771.4 ",71,,677
SuperMax Stores,2020,1/19/20,Strike,Home Care,Air Care,Punati-Star ," $5,924.9 ",43,,415
SuperMax Stores,2020,1/12/20,Strike,Home Care,Air Care,Punati-Star ," $8,559.0 ",0,,69
SuperMax Stores,2020,1/5/20,Strike,Home Care,Air Care,Punati-Star , $743.5 ,29,,687
SuperMax Stores,2020,12/27/20,Tyrell Corp.,Family Care,Bath Tissue,Great V-Globex," $1,159.2 ",69,,163
